attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.853,"[-1.511, -0.195]",0.658,-2.163,0.034,9.891,ngd,57,353539349.991,0.193,-1.000,0.147,0,0,fn
c,-8.097,"[-14.112, -2.082]",6.015,-2.245,0.028,9.891,ngd,57,353539349.991,0.193,-6.000,-2.097,0,0,fn
s,-2.670,"[-4.377, -0.963]",1.707,-2.609,0.011,9.891,ngd,57,353539349.991,0.193,-3.000,0.330,0,0,fn
k0,-0.930,"[-2.383, 0.524]",1.453,-1.067,0.290,9.891,ngd,57,353539349.991,0.193,0.000,-0.930,0,0,fp
k1,-1.264,"[-2.998, 0.471]",1.734,-1.215,0.228,9.891,ngd,57,353539349.991,0.193,0.000,-1.264,0,0,fp
k2,1.848,"[-0.343, 4.039]",2.191,1.407,0.164,9.891,ngd,57,353539349.991,0.193,0.000,1.848,0,0,fp
k3,-0.754,"[-1.871, 0.363]",1.117,-1.126,0.264,9.891,ngd,57,353539349.991,0.193,0.000,-0.754,0,0,fp
k4,0.635,"[-0.35, 1.62]",0.985,1.075,0.286,9.891,ngd,57,353539349.991,0.193,0.000,0.635,0,0,fp
k5,-0.238,"[-1.26, 0.783]",1.022,-0.389,0.699,9.891,ngd,57,353539349.991,0.193,0.000,-0.238,0,0,fp
vot,0.105,,,,,9.891,ngd,57,353539349.991,0.193,0.167,-0.061,0,0,fn
tt,-1.177,"[-2.109, -0.245]",0.932,-2.106,0.039,10.628,lm,57,768949429.074,0.285,-1.000,-0.177,0,0,fn
c,-7.989,"[-14.524, -1.454]",6.535,-2.039,0.045,10.628,lm,57,768949429.074,0.285,-6.000,-1.989,0,0,fn
s,-1.816,"[-3.508, -0.123]",1.692,-1.790,0.078,10.628,lm,57,768949429.074,0.285,-3.000,1.184,0,0,fn
k0,-0.914,"[-2.584, 0.757]",1.671,-0.912,0.365,10.628,lm,57,768949429.074,0.285,0.000,-0.914,0,0,fp
k1,-1.118,"[-3.407, 1.171]",2.289,-0.815,0.418,10.628,lm,57,768949429.074,0.285,0.000,-1.118,0,0,fp
k2,1.832,"[-0.373, 4.037]",2.205,1.386,0.170,10.628,lm,57,768949429.074,0.285,0.000,1.832,0,0,fp
k3,-1.206,"[-2.826, 0.414]",1.620,-1.242,0.219,10.628,lm,57,768949429.074,0.285,0.000,-1.206,0,0,fp
k4,1.850,"[0.08, 3.619]",1.770,1.743,0.086,10.628,lm,57,768949429.074,0.285,0.000,1.850,0,1,fp
k5,0.708,"[-0.676, 2.092]",1.384,0.853,0.397,10.628,lm,57,768949429.074,0.285,0.000,0.708,0,0,fp
vot,0.147,,,,,10.628,lm,57,768949429.074,0.285,0.167,-0.019,0,0,fn
tt,-1.963,"[-3.277, -0.649]",1.314,-2.493,0.015,20.244,ngd+lm,57,191014837.517,0.142,-1.000,-0.963,0,0,fn
c,-10.586,"[-17.018, -4.155]",6.431,-2.745,0.008,20.244,ngd+lm,57,191014837.517,0.142,-6.000,-4.586,0,0,fn
s,-5.330,"[-8.473, -2.186]",3.143,-2.828,0.006,20.244,ngd+lm,57,191014837.517,0.142,-3.000,-2.330,0,0,fn
k0,0.316,"[-1.241, 1.873]",1.557,0.339,0.736,20.244,ngd+lm,57,191014837.517,0.142,0.000,0.316,0,0,fp
k1,-0.246,"[-1.627, 1.135]",1.381,-0.297,0.767,20.244,ngd+lm,57,191014837.517,0.142,0.000,-0.246,0,0,fp
k2,1.612,"[-0.365, 3.588]",1.976,1.360,0.178,20.244,ngd+lm,57,191014837.517,0.142,0.000,1.612,0,0,fp
k3,-0.852,"[-2.341, 0.637]",1.489,-0.955,0.343,20.244,ngd+lm,57,191014837.517,0.142,0.000,-0.852,0,0,fp
k4,0.237,"[-0.574, 1.047]",0.810,0.487,0.628,20.244,ngd+lm,57,191014837.517,0.142,0.000,0.237,0,0,fp
k5,-0.758,"[-1.689, 0.173]",0.931,-1.359,0.179,20.244,ngd+lm,57,191014837.517,0.142,0.000,-0.758,0,0,fp
vot,0.185,,,,,20.244,ngd+lm,57,191014837.517,0.142,0.167,0.019,0,0,fn
