attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.270,"[-1.644, -0.895]",0.375,-5.647,0.000,57.219,ngd,51,199766204.132,0.147,-1.000,-0.270,0,0,fn
c,-5.582,"[-7.197, -3.967]",1.615,-5.759,0.000,57.219,ngd,51,199766204.132,0.147,-6.000,0.418,0,0,fn
s,-3.232,"[-4.202, -2.261]",0.971,-5.547,0.000,57.219,ngd,51,199766204.132,0.147,-3.000,-0.232,0,0,fn
vot,0.227,,,,,57.219,ngd,51,199766204.132,0.147,0.167,0.061,0,0,fn
tt,-1.647,"[-2.187, -1.106]",0.540,-5.077,0.000,58.104,lm,51,193636440.721,0.144,-1.000,-0.647,0,0,fn
c,-7.789,"[-10.3, -5.278]",2.511,-5.168,0.000,58.104,lm,51,193636440.721,0.144,-6.000,-1.789,0,0,fn
s,-4.807,"[-6.349, -3.264]",1.543,-5.192,0.000,58.104,lm,51,193636440.721,0.144,-3.000,-1.807,0,0,fn
vot,0.211,,,,,58.104,lm,51,193636440.721,0.144,0.167,0.045,0,0,fn
tt,-1.594,"[-2.107, -1.082]",0.512,-5.183,0.000,117.170,ngd+lm,51,191554355.151,0.144,-1.000,-0.594,0,0,fn
c,-7.822,"[-10.296, -5.349]",2.473,-5.269,0.000,117.170,ngd+lm,51,191554355.151,0.144,-6.000,-1.822,0,0,fn
s,-4.774,"[-6.274, -3.274]",1.500,-5.302,0.000,117.170,ngd+lm,51,191554355.151,0.144,-3.000,-1.774,0,0,fn
vot,0.204,,,,,117.170,ngd+lm,51,191554355.151,0.144,0.167,0.037,0,0,fn
