stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.225,"[-1.916, -0.534]",0.691,-3.539,0.001
norefined,c,-7.213,"[-11.292, -3.133]",4.080,-3.529,0.001
norefined,s,-4.501,"[-7.051, -1.951]",2.550,-3.524,0.001
norefined,k0,-0.771,"[-1.715, 0.173]",0.944,-1.631,0.108
norefined,k1,-0.510,"[-1.585, 0.564]",1.075,-0.948,0.346
norefined,k2,-0.188,"[-0.917, 0.541]",0.729,-0.515,0.608
norefined,k3,0.973,"[0.022, 1.924]",0.951,2.043,0.045
norefined,k4,0.968,"[-0.161, 2.097]",1.129,1.711,0.092
norefined,k5,0.923,"[-0.162, 2.009]",1.086,1.697,0.094
refined,tt,-1.073,"[-1.512, -0.634]",0.439,-4.879,0.000
refined,c,-5.858,"[-8.26, -3.457]",2.402,-4.869,0.000
refined,s,-3.330,"[-4.692, -1.967]",1.362,-4.879,0.000
refined,k0,0.015,"[-0.624, 0.654]",0.639,0.047,0.963
refined,k1,-0.149,"[-0.795, 0.497]",0.646,-0.459,0.648
refined,k2,-0.381,"[-0.849, 0.088]",0.468,-1.623,0.109
refined,k3,0.655,"[0.097, 1.214]",0.558,2.343,0.022
refined,k4,0.273,"[-0.333, 0.88]",0.607,0.899,0.372
refined,k5,0.586,"[-0.098, 1.269]",0.683,1.711,0.092
