stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.893,-6.616,-4.312,-0.860,-0.452,0.369,0.858,1.497,1.410,1200281247.411,0.437
norefined,2,-2.451,-6.694,-4.475,-0.917,-0.544,0.331,0.874,1.407,1.397,751040104.399,0.366
norefined,3,-2.009,-6.763,-4.625,-0.965,-0.645,0.317,0.911,1.302,1.343,402053851.787,0.297
norefined,4,-1.531,-6.864,-4.688,-1.006,-0.678,0.298,0.913,1.249,1.307,231824997.542,0.223
norefined,5,-1.260,-7.061,-4.559,-0.922,-0.625,0.067,0.944,1.139,1.096,191065227.451,0.178
norefined,6,-1.720,-7.054,-4.489,-0.833,-0.582,-0.046,0.944,1.102,0.998,214370177.094,0.244
norefined,7,-1.237,-7.151,-4.520,-0.840,-0.567,-0.083,0.962,1.043,0.986,172569038.828,0.173
norefined,8,-1.712,-7.126,-4.460,-0.762,-0.524,-0.166,0.958,1.019,0.922,200217744.026,0.240
norefined,9,-1.225,-7.213,-4.501,-0.771,-0.510,-0.188,0.973,0.968,0.923,162041486.666,0.170
norefined,10,-1.707,-7.179,-4.445,-0.700,-0.470,-0.256,0.966,0.951,0.877,191415672.370,0.238
refined,11,-1.225,-7.213,-4.501,-0.771,-0.510,-0.188,0.973,0.968,0.923,162041486.666,0.170
refined,12,-0.688,-3.482,-1.720,-0.145,0.182,-0.347,0.569,-0.230,0.150,147064559.592,0.198
refined,13,-0.905,-4.857,-2.683,-0.080,0.082,-0.361,0.608,0.109,0.401,100707460.683,0.186
refined,14,-1.064,-5.786,-3.279,-0.021,-0.088,-0.376,0.670,0.297,0.597,97278149.681,0.184
refined,15,-1.060,-5.779,-3.283,-0.001,-0.126,-0.377,0.660,0.273,0.568,97126081.947,0.183
refined,16,-1.072,-5.851,-3.326,0.010,-0.144,-0.381,0.660,0.279,0.586,97115348.603,0.183
refined,17,-1.071,-5.846,-3.323,0.013,-0.146,-0.380,0.656,0.273,0.583,97113934.372,0.183
refined,18,-1.073,-5.858,-3.329,0.014,-0.148,-0.381,0.656,0.274,0.586,97113736.953,0.183
refined,19,-1.073,-5.857,-3.329,0.015,-0.148,-0.381,0.655,0.273,0.585,97113709.013,0.183
refined,20,-1.073,-5.858,-3.330,0.015,-0.149,-0.381,0.655,0.273,0.586,97113705.025,0.183
