stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.190,"[-1.952, -0.428]",0.762,-3.116,0.003
norefined,c,-7.323,"[-11.911, -2.734]",4.588,-3.186,0.002
norefined,s,-4.300,"[-7.146, -1.454]",2.846,-3.016,0.004
norefined,k0,-0.923,"[-2.027, 0.182]",1.104,-1.668,0.100
norefined,k1,-0.591,"[-1.87, 0.689]",1.280,-0.921,0.360
norefined,k2,-0.112,"[-0.947, 0.723]",0.835,-0.267,0.790
norefined,k3,0.644,"[-0.323, 1.61]",0.967,1.329,0.189
norefined,k4,1.015,"[-0.162, 2.192]",1.177,1.722,0.090
norefined,k5,1.024,"[-0.153, 2.201]",1.177,1.737,0.087
refined,tt,-0.916,"[-1.259, -0.573]",0.343,-5.329,0.000
refined,c,-5.450,"[-7.453, -3.447]",2.003,-5.431,0.000
refined,s,-2.736,"[-3.78, -1.692]",1.044,-5.231,0.000
refined,k0,0.059,"[-0.609, 0.728]",0.668,0.177,0.860
refined,k1,-0.325,"[-0.969, 0.319]",0.644,-1.008,0.317
refined,k2,-0.103,"[-0.564, 0.358]",0.461,-0.446,0.657
refined,k3,-0.082,"[-0.619, 0.455]",0.537,-0.304,0.762
refined,k4,0.136,"[-0.337, 0.61]",0.473,0.575,0.567
refined,k5,0.474,"[-0.121, 1.069]",0.595,1.591,0.116
