stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,114.030,2.023,0.000,76,0,9,2644102200.261,162041486.666
refined,195.244,2.023,0.000,76,0,9,2644102200.261,97113705.026
