stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.171,"[-1.748, -0.595]",0.576,-3.390,0.001
norefined,c,-5.130,"[-7.801, -2.459]",2.671,-3.203,0.002
norefined,s,-4.250,"[-6.346, -2.154]",2.096,-3.382,0.001
norefined,k0,1.503,"[0.336, 2.67]",1.167,2.148,0.035
norefined,k1,0.438,"[-0.369, 1.246]",0.807,0.905,0.369
norefined,k2,-1.219,"[-2.464, 0.026]",1.245,-1.633,0.107
norefined,k3,-0.947,"[-1.814, -0.08]",0.867,-1.822,0.073
norefined,k4,-0.571,"[-1.419, 0.278]",0.849,-1.122,0.266
norefined,k5,-0.255,"[-1.548, 1.039]",1.294,-0.328,0.744
refined,tt,-1.147,"[-1.635, -0.658]",0.488,-3.916,0.000
refined,c,-7.197,"[-9.995, -4.4]",2.797,-4.291,0.000
refined,s,-3.140,"[-4.461, -1.819]",1.321,-3.964,0.000
refined,k0,-0.223,"[-0.942, 0.496]",0.719,-0.518,0.606
refined,k1,0.616,"[0.089, 1.142]",0.526,1.951,0.055
refined,k2,0.081,"[-0.675, 0.837]",0.756,0.179,0.858
refined,k3,-0.316,"[-0.867, 0.235]",0.551,-0.957,0.342
refined,k4,-0.237,"[-0.716, 0.243]",0.480,-0.823,0.414
refined,k5,0.339,"[-0.506, 1.184]",0.845,0.669,0.506
