stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.110,"[-1.483, -0.736]",0.373,-4.985,0.000
norefined,c,-6.584,"[-8.803, -4.365]",2.219,-4.977,0.000
norefined,s,-2.866,"[-4.031, -1.701]",1.165,-4.126,0.000
norefined,k0,-0.478,"[-1.102, 0.147]",0.624,-1.284,0.205
norefined,k1,-0.696,"[-1.797, 0.404]",1.101,-1.061,0.294
norefined,k2,-0.249,"[-0.825, 0.327]",0.576,-0.725,0.472
norefined,k3,-0.379,"[-1.258, 0.501]",0.880,-0.722,0.474
norefined,k4,-0.196,"[-0.851, 0.458]",0.654,-0.503,0.617
norefined,k5,1.031,"[0.339, 1.722]",0.691,2.501,0.016
refined,tt,-0.885,"[-1.133, -0.637]",0.248,-5.988,0.000
refined,c,-5.324,"[-6.692, -3.955]",1.368,-6.526,0.000
refined,s,-2.698,"[-3.544, -1.852]",0.846,-5.347,0.000
refined,k0,-0.107,"[-0.47, 0.256]",0.363,-0.494,0.623
refined,k1,0.296,"[-0.235, 0.827]",0.531,0.935,0.355
refined,k2,-0.506,"[-0.879, -0.134]",0.373,-2.278,0.027
refined,k3,-0.290,"[-0.756, 0.175]",0.465,-1.047,0.300
refined,k4,-0.433,"[-0.821, -0.044]",0.388,-1.869,0.068
refined,k5,0.356,"[-0.029, 0.74]",0.385,1.552,0.127
