attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.065,"[-1.488, -0.642]",0.423,-4.202,0.000,40,0.150,241828984.569,0.152,-1.000,-0.065,0,0,fn
c,-6.171,"[-8.45, -3.892]",2.279,-4.516,0.000,40,0.150,241828984.569,0.152,-6.000,-0.171,0,0,fn
s,-3.058,"[-4.404, -1.713]",1.345,-3.791,0.000,40,0.150,241828984.569,0.152,-3.000,-0.058,0,0,fn
k0,-0.096,"[-0.626, 0.435]",0.531,-0.300,0.765,40,0.150,241828984.569,0.152,0.000,-0.096,0,0,fp
k1,0.892,"[0.048, 1.736]",0.844,1.762,0.083,40,0.150,241828984.569,0.152,0.000,0.892,0,1,fp
k2,0.409,"[-0.156, 0.973]",0.565,1.207,0.232,40,0.150,241828984.569,0.152,0.000,0.409,0,0,fp
k3,0.165,"[-0.434, 0.764]",0.599,0.459,0.648,40,0.150,241828984.569,0.152,0.000,0.165,0,0,fp
k4,-0.673,"[-1.347, -0.0]",0.673,-1.668,0.100,40,0.150,241828984.569,0.152,0.000,-0.673,0,1,fp
k5,0.118,"[-0.405, 0.641]",0.523,0.376,0.708,40,0.150,241828984.569,0.152,0.000,0.118,0,0,fp
vot,0.173,,,,,40,0.150,241828984.569,0.152,0.167,0.006,0,0,fn
tt,-0.305,"[-0.42, -0.191]",0.115,-4.443,0.000,40,0.200,259331871.187,0.159,-1.000,0.695,0,0,fn
c,-2.890,"[-3.717, -2.063]",0.827,-5.830,0.000,40,0.200,259331871.187,0.159,-6.000,3.110,0,0,fn
s,-1.084,"[-1.481, -0.688]",0.397,-4.560,0.000,40,0.200,259331871.187,0.159,-3.000,1.916,0,0,fn
k0,-0.135,"[-0.43, 0.16]",0.295,-0.761,0.449,40,0.200,259331871.187,0.159,0.000,-0.135,0,0,fp
k1,-0.420,"[-0.787, -0.052]",0.368,-1.903,0.061,40,0.200,259331871.187,0.159,0.000,-0.420,0,1,fp
k2,0.014,"[-0.347, 0.375]",0.361,0.066,0.948,40,0.200,259331871.187,0.159,0.000,0.014,0,0,fp
k3,0.094,"[-0.195, 0.382]",0.289,0.540,0.591,40,0.200,259331871.187,0.159,0.000,0.094,0,0,fp
k4,0.308,"[-0.044, 0.661]",0.352,1.459,0.149,40,0.200,259331871.187,0.159,0.000,0.308,0,0,fp
k5,0.335,"[0.018, 0.653]",0.318,1.762,0.083,40,0.200,259331871.187,0.159,0.000,0.335,0,1,fp
vot,0.106,,,,,40,0.200,259331871.187,0.159,0.167,-0.061,0,0,fn
tt,-3.850,"[-9.97, 2.27]",6.120,-1.049,0.298,40,0.250,530007030.765,0.244,-1.000,-2.850,1,0,fn
c,-19.312,"[-48.874, 10.25]",29.562,-1.090,0.280,40,0.250,530007030.765,0.244,-6.000,-13.312,1,0,fn
s,-11.801,"[-31.921, 8.318]",20.120,-0.978,0.331,40,0.250,530007030.765,0.244,-3.000,-8.801,1,0,fn
k0,1.783,"[-1.682, 5.247]",3.464,0.858,0.394,40,0.250,530007030.765,0.244,0.000,1.783,0,0,fp
k1,4.161,"[-5.854, 14.177]",10.015,0.693,0.491,40,0.250,530007030.765,0.244,0.000,4.161,0,0,fp
k2,3.074,"[-4.316, 10.465]",7.390,0.694,0.490,40,0.250,530007030.765,0.244,0.000,3.074,0,0,fp
k3,-1.771,"[-5.886, 2.344]",4.115,-0.718,0.475,40,0.250,530007030.765,0.244,0.000,-1.771,0,0,fp
k4,1.822,"[-0.132, 3.776]",1.954,1.555,0.125,40,0.250,530007030.765,0.244,0.000,1.822,0,0,fp
k5,-2.550,"[-7.278, 2.178]",4.728,-0.900,0.372,40,0.250,530007030.765,0.244,0.000,-2.550,0,0,fp
vot,0.199,,,,,40,0.250,530007030.765,0.244,0.167,0.033,0,0,fn
