stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.699,"[-1.132, -0.267]",0.432,-2.700,0.009
norefined,c,-7.860,"[-11.496, -4.223]",3.636,-3.605,0.001
norefined,s,-2.937,"[-4.578, -1.296]",1.641,-2.985,0.004
norefined,k0,0.079,"[-0.659, 0.817]",0.738,0.178,0.859
norefined,k1,-1.672,"[-3.179, -0.164]",1.508,-1.849,0.069
norefined,k2,-0.220,"[-1.306, 0.865]",1.085,-0.339,0.736
norefined,k3,0.019,"[-0.818, 0.856]",0.837,0.038,0.969
norefined,k4,1.526,"[0.266, 2.785]",1.260,2.020,0.047
norefined,k5,0.704,"[-0.263, 1.671]",0.967,1.214,0.229
refined,tt,-0.305,"[-0.42, -0.191]",0.115,-4.443,0.000
refined,c,-2.890,"[-3.717, -2.063]",0.827,-5.830,0.000
refined,s,-1.084,"[-1.481, -0.688]",0.397,-4.560,0.000
refined,k0,-0.135,"[-0.43, 0.16]",0.295,-0.761,0.449
refined,k1,-0.420,"[-0.787, -0.052]",0.368,-1.903,0.061
refined,k2,0.014,"[-0.347, 0.375]",0.361,0.066,0.948
refined,k3,0.094,"[-0.195, 0.382]",0.289,0.540,0.591
refined,k4,0.308,"[-0.044, 0.661]",0.352,1.459,0.149
refined,k5,0.335,"[0.018, 0.653]",0.318,1.762,0.083
