stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,38.060,1.857,0.000,38,0,9,1731875792.864,135180233.508
refined,145.636,1.857,0.000,38,0,9,1731875792.864,37488589.042
