stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,59.535,2.023,0.000,0,9,3534995116.113,392895350.170,76
refined,157.395,2.023,0.000,0,9,3534995116.113,159647068.344,76
