stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.922,"[-2.031, 0.187]",1.109,-1.660,0.102
norefined,c,-7.332,"[-15.782, 1.118]",8.450,-1.732,0.088
norefined,s,-3.229,"[-7.079, 0.621]",3.850,-1.674,0.099
norefined,k0,0.217,"[-1.373, 1.806]",1.589,0.272,0.786
norefined,k1,-1.430,"[-3.159, 0.299]",1.729,-1.651,0.103
norefined,k2,1.441,"[-0.735, 3.617]",2.176,1.322,0.191
norefined,k3,-0.084,"[-1.651, 1.482]",1.567,-0.107,0.915
norefined,k4,-1.008,"[-2.538, 0.522]",1.530,-1.315,0.193
norefined,k5,-0.942,"[-2.408, 0.525]",1.467,-1.281,0.204
refined,tt,-0.304,"[-0.399, -0.21]",0.095,-6.412,0.000
refined,c,-1.913,"[-2.522, -1.305]",0.609,-6.273,0.000
refined,s,-1.020,"[-1.361, -0.679]",0.341,-5.971,0.000
refined,k0,-0.002,"[-0.425, 0.421]",0.423,-0.011,0.991
refined,k1,-0.024,"[-0.259, 0.211]",0.235,-0.204,0.839
refined,k2,0.394,"[0.108, 0.68]",0.286,2.746,0.008
refined,k3,-0.052,"[-0.45, 0.346]",0.398,-0.262,0.794
refined,k4,0.191,"[-0.128, 0.509]",0.319,1.195,0.236
refined,k5,-0.135,"[-0.423, 0.153]",0.288,-0.936,0.352
