stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.121,"[-2.385, 0.143]",1.264,-1.770,0.081
norefined,c,-7.275,"[-15.209, 0.66]",7.935,-1.830,0.072
norefined,s,-3.539,"[-7.697, 0.618]",4.157,-1.699,0.094
norefined,k0,0.310,"[-1.153, 1.773]",1.463,0.423,0.674
norefined,k1,-0.797,"[-1.885, 0.291]",1.088,-1.462,0.148
norefined,k2,1.038,"[-0.345, 2.422]",1.384,1.498,0.139
norefined,k3,-0.530,"[-1.806, 0.746]",1.276,-0.830,0.410
norefined,k4,-0.719,"[-2.257, 0.819]",1.538,-0.933,0.354
norefined,k5,-0.848,"[-1.908, 0.213]",1.061,-1.596,0.115
refined,tt,-0.952,"[-1.447, -0.458]",0.494,-3.847,0.000
refined,c,-5.402,"[-8.211, -2.593]",2.809,-3.839,0.000
refined,s,-2.496,"[-3.915, -1.077]",1.419,-3.511,0.001
refined,k0,0.014,"[-0.604, 0.632]",0.618,0.045,0.964
refined,k1,0.138,"[-0.257, 0.534]",0.396,0.698,0.487
refined,k2,-0.447,"[-0.984, 0.091]",0.538,-1.658,0.102
refined,k3,-0.144,"[-0.64, 0.352]",0.496,-0.579,0.564
refined,k4,-0.022,"[-0.639, 0.594]",0.617,-0.072,0.943
refined,k5,0.031,"[-0.451, 0.514]",0.482,0.130,0.897
