stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.941,"[-2.121, 0.238]",1.180,-1.593,0.116
norefined,c,-7.290,"[-16.527, 1.946]",9.236,-1.575,0.120
norefined,s,-3.255,"[-7.471, 0.962]",4.216,-1.541,0.128
norefined,k0,0.290,"[-1.745, 2.324]",2.034,0.284,0.777
norefined,k1,-1.462,"[-3.711, 0.788]",2.250,-1.297,0.199
norefined,k2,1.559,"[-1.147, 4.266]",2.707,1.150,0.254
norefined,k3,0.088,"[-1.874, 2.05]",1.962,0.090,0.929
norefined,k4,-1.041,"[-2.665, 0.584]",1.625,-1.279,0.205
norefined,k5,-0.935,"[-2.645, 0.776]",1.711,-1.091,0.279
refined,tt,-0.195,"[-0.253, -0.137]",0.058,-6.712,0.000
refined,c,-1.158,"[-1.557, -0.76]",0.398,-5.803,0.000
refined,s,-0.702,"[-0.965, -0.438]",0.263,-5.317,0.000
refined,k0,0.354,"[-0.067, 0.774]",0.421,1.678,0.098
refined,k1,0.003,"[-0.235, 0.241]",0.238,0.028,0.978
refined,k2,0.462,"[0.185, 0.739]",0.277,3.330,0.001
refined,k3,0.105,"[-0.3, 0.51]",0.405,0.516,0.607
refined,k4,0.123,"[-0.184, 0.43]",0.307,0.800,0.427
refined,k5,-0.234,"[-0.526, 0.059]",0.293,-1.594,0.116
