stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.110,"[-2.246, 0.026]",1.136,-1.629,0.108
norefined,c,-4.524,"[-9.732, 0.684]",5.208,-1.449,0.152
norefined,s,-3.434,"[-6.518, -0.349]",3.084,-1.857,0.068
norefined,k0,-0.389,"[-1.688, 0.91]",1.299,-0.500,0.619
norefined,k1,-1.877,"[-4.43, 0.676]",2.553,-1.226,0.224
norefined,k2,-1.456,"[-4.539, 1.626]",3.083,-0.788,0.434
norefined,k3,0.560,"[-1.247, 2.366]",1.807,0.516,0.607
norefined,k4,-0.961,"[-2.852, 0.93]",1.891,-0.848,0.400
norefined,k5,-0.899,"[-2.69, 0.891]",1.791,-0.838,0.405
refined,tt,-0.938,"[-1.595, -0.281]",0.657,-2.381,0.020
refined,c,-4.372,"[-7.399, -1.345]",3.027,-2.409,0.019
refined,s,-3.088,"[-5.121, -1.054]",2.034,-2.532,0.014
refined,k0,0.516,"[-0.196, 1.228]",0.712,1.209,0.231
refined,k1,-0.285,"[-1.365, 0.795]",1.080,-0.440,0.662
refined,k2,0.305,"[-1.102, 1.711]",1.406,0.361,0.719
refined,k3,-1.380,"[-2.843, 0.083]",1.463,-1.573,0.120
refined,k4,-0.521,"[-1.622, 0.581]",1.102,-0.788,0.434
refined,k5,-1.175,"[-2.655, 0.305]",1.480,-1.324,0.190
