stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.159,"[-2.244, -0.075]",1.085,-1.783,0.079
norefined,c,-4.895,"[-9.917, 0.127]",5.022,-1.626,0.109
norefined,s,-3.232,"[-6.189, -0.275]",2.957,-1.823,0.073
norefined,k0,-0.431,"[-1.461, 0.598]",1.030,-0.699,0.487
norefined,k1,-1.161,"[-3.443, 1.121]",2.282,-0.848,0.399
norefined,k2,-0.728,"[-2.741, 1.286]",2.013,-0.603,0.549
norefined,k3,1.269,"[-0.753, 3.292]",2.022,1.047,0.299
norefined,k4,-0.560,"[-2.426, 1.307]",1.867,-0.500,0.619
norefined,k5,-0.721,"[-2.65, 1.208]",1.929,-0.623,0.535
refined,tt,-0.744,"[-1.17, -0.319]",0.426,-2.918,0.005
refined,c,-5.468,"[-8.393, -2.543]",2.925,-3.118,0.003
refined,s,-2.160,"[-3.359, -0.961]",1.199,-3.005,0.004
refined,k0,-0.145,"[-0.623, 0.332]",0.477,-0.508,0.613
refined,k1,-0.815,"[-1.875, 0.245]",1.060,-1.283,0.204
refined,k2,0.863,"[-0.133, 1.859]",0.996,1.445,0.153
refined,k3,0.320,"[-0.441, 1.081]",0.761,0.701,0.486
refined,k4,0.628,"[-0.089, 1.345]",0.717,1.461,0.149
refined,k5,0.897,"[0.073, 1.72]",0.823,1.816,0.074
