stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,21.165,2.023,0.000,76,0,9,2498552845.762,650156757.867
refined,58.828,2.023,0.000,76,0,9,2498552845.762,280664124.278
