attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.052,"[-1.448, -0.655]",0.397,-4.419,0.000,4.223,ngd,61,204540090.723,0.149,-1.000,-0.052,0,0,fn
c,-7.901,"[-10.803, -4.999]",2.902,-4.536,0.000,4.223,ngd,61,204540090.723,0.149,-6.000,-1.901,0,0,fn
s,-4.485,"[-6.307, -2.664]",1.822,-4.102,0.000,4.223,ngd,61,204540090.723,0.149,-3.000,-1.485,0,0,fn
vot,0.133,,,,,4.223,ngd,61,204540090.723,0.149,0.167,-0.034,0,0,fn
tt,-1.018,"[-1.336, -0.7]",0.318,-5.331,0.000,4.437,lm,61,175552532.573,0.138,-1.000,-0.018,0,0,fn
c,-6.256,"[-8.217, -4.295]",1.961,-5.315,0.000,4.437,lm,61,175552532.573,0.138,-6.000,-0.256,0,0,fn
s,-3.554,"[-4.782, -2.326]",1.228,-4.822,0.000,4.437,lm,61,175552532.573,0.138,-3.000,-0.554,0,0,fn
vot,0.163,,,,,4.437,lm,61,175552532.573,0.138,0.167,-0.004,0,0,fn
tt,-1.018,"[-1.336, -0.7]",0.318,-5.330,0.000,8.756,ngd+lm,61,175552524.303,0.138,-1.000,-0.018,0,0,fn
c,-6.258,"[-8.22, -4.296]",1.962,-5.314,0.000,8.756,ngd+lm,61,175552524.303,0.138,-6.000,-0.258,0,0,fn
s,-3.555,"[-4.784, -2.326]",1.229,-4.820,0.000,8.756,ngd+lm,61,175552524.303,0.138,-3.000,-0.555,0,0,fn
vot,0.163,,,,,8.756,ngd+lm,61,175552524.303,0.138,0.167,-0.004,0,0,fn
