stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,52.520,1.727,0.000,0,9,3938123504.453,488912436.072,76
refined,80.397,1.727,0.000,0,9,3938123504.453,333751390.738,76
