stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.032,-4.022,-2.210,1.898,-0.266,0.302,0.555,1.995,1.962,7812943782.000,1584,0,0,-0.008
norefined,2,-0.338,-4.128,-2.254,1.745,-0.415,0.250,0.430,1.896,1.801,5634631330.978,1584,0,0,0.082
norefined,3,-0.735,-4.212,-2.304,1.619,-0.531,0.172,0.305,1.782,1.664,3634410161.589,1584,0,0,0.174
norefined,4,-1.057,-4.283,-2.373,1.472,-0.674,0.091,0.146,1.625,1.469,2762908395.561,1584,0,0,0.247
norefined,5,-1.154,-4.342,-2.503,1.298,-0.843,0.014,-0.072,1.428,1.207,1994713706.360,1584,0,0,0.266
norefined,6,-1.155,-4.386,-2.635,1.101,-1.009,-0.091,-0.312,1.246,0.955,1359344028.167,1584,0,0,0.263
norefined,7,-0.985,-4.441,-2.764,0.905,-1.136,-0.202,-0.490,1.083,0.680,961611801.506,1584,0,0,0.222
norefined,8,-0.855,-4.518,-2.824,0.670,-1.217,-0.298,-0.647,0.884,0.383,888999393.881,1584,0,0,0.189
norefined,9,-1.173,-4.588,-2.691,0.443,-1.090,-0.204,-0.570,0.682,0.322,887710424.219,1584,0,0,0.256
norefined,10,-0.731,-4.623,-2.866,0.402,-1.011,-0.146,-0.537,0.611,0.248,866674073.697,1584,0,0,0.158
refined,11,-0.731,-4.623,-2.866,0.402,-1.011,-0.146,-0.537,0.611,0.248,866674073.697,1584,0,0,0.158
refined,12,-0.649,-4.509,-1.478,-0.461,1.303,0.831,0.300,-1.215,-0.772,908025307.764,1584,0,0,0.144
refined,13,-0.723,-3.789,-2.022,0.077,-0.052,0.372,-0.257,0.162,-0.247,766708117.090,1584,0,0,0.191
refined,14,-0.788,-4.729,-2.229,-0.205,0.521,0.611,-0.125,-0.454,-0.310,745477590.295,1584,0,0,0.167
refined,15,-1.016,-6.120,-2.883,-0.310,0.663,0.779,-0.330,-0.378,-0.370,736398506.507,1584,0,0,0.166
refined,16,-1.225,-8.051,-3.578,-0.543,0.883,1.087,-0.454,-0.651,-0.338,726820431.987,1584,0,0,0.152
refined,17,-1.599,-11.289,-4.808,-1.002,1.030,1.661,-0.782,-0.852,-0.152,714728979.596,1584,0,0,0.142
refined,18,-2.169,-15.962,-6.707,-1.694,1.170,2.379,-1.020,-1.381,0.164,705619197.108,1584,0,0,0.136
refined,19,-3.088,-22.429,-9.673,-2.830,1.269,3.260,-1.184,-1.975,0.495,697786976.991,1584,0,0,0.138
refined,20,-6.182,-44.521,-19.566,-6.311,2.277,6.400,-1.302,-4.671,1.157,689476892.269,1584,0,0,0.139
