stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.731,"[-1.444, -0.018]",0.713,-1.711,0.092
norefined,c,-4.623,"[-8.887, -0.359]",4.264,-1.808,0.075
norefined,s,-2.866,"[-5.425, -0.307]",2.559,-1.868,0.066
norefined,k0,0.402,"[-0.936, 1.74]",1.338,0.501,0.618
norefined,k1,-1.011,"[-2.803, 0.782]",1.792,-0.941,0.350
norefined,k2,-0.146,"[-1.422, 1.129]",1.276,-0.191,0.849
norefined,k3,-0.537,"[-2.175, 1.101]",1.638,-0.547,0.586
norefined,k4,0.611,"[-0.912, 2.134]",1.523,0.670,0.505
norefined,k5,0.248,"[-1.225, 1.72]",1.472,0.281,0.780
refined,tt,-6.182,"[-25.137, 12.773]",18.955,-0.544,0.588
refined,c,-44.521,"[-181.07, 92.027]",136.548,-0.544,0.588
refined,s,-19.566,"[-80.841, 41.708]",61.274,-0.533,0.596
refined,k0,-6.311,"[-27.934, 15.313]",21.624,-0.487,0.628
refined,k1,2.277,"[-12.293, 16.846]",14.569,0.261,0.795
refined,k2,6.400,"[-13.299, 26.098]",19.699,0.542,0.590
refined,k3,-1.302,"[-12.009, 9.405]",10.707,-0.203,0.840
refined,k4,-4.671,"[-23.679, 14.336]",19.007,-0.410,0.683
refined,k5,1.157,"[-10.808, 13.123]",11.965,0.161,0.872
