stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,18.099,1.727,0.000,0,9,4088258445.936,1191478828.960,76
refined,21.884,1.727,0.000,0,9,4088258445.936,1037721382.417,76
