stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.213,"[-2.167, -0.259]",0.954,-2.537,0.014
norefined,c,-5.942,"[-10.421, -1.462]",4.480,-2.648,0.010
norefined,s,-2.911,"[-5.115, -0.707]",2.204,-2.636,0.010
norefined,k0,-0.705,"[-1.623, 0.213]",0.918,-1.532,0.130
norefined,k1,-0.202,"[-1.112, 0.707]",0.910,-0.443,0.659
norefined,k2,-0.003,"[-1.032, 1.026]",1.029,-0.006,0.995
norefined,k3,0.355,"[-0.732, 1.441]",1.087,0.652,0.517
norefined,k4,-0.167,"[-1.203, 0.869]",1.036,-0.322,0.749
norefined,k5,0.570,"[-0.794, 1.933]",1.363,0.834,0.407
refined,tt,-3.428,"[-7.504, 0.648]",4.076,-1.679,0.098
refined,c,-14.193,"[-31.307, 2.92]",17.114,-1.655,0.103
refined,s,-7.367,"[-15.62, 0.887]",8.253,-1.782,0.079
refined,k0,-1.137,"[-3.076, 0.802]",1.939,-1.170,0.246
refined,k1,0.609,"[-0.838, 2.056]",1.447,0.840,0.404
refined,k2,-1.107,"[-2.864, 0.649]",1.756,-1.259,0.213
refined,k3,1.741,"[-1.844, 5.325]",3.585,0.969,0.336
refined,k4,0.341,"[-2.779, 3.46]",3.119,0.218,0.828
refined,k5,-0.651,"[-3.205, 1.902]",2.554,-0.509,0.612
