attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.107,"[-1.558, -0.655]",0.452,-4.891,0.000,65,0.150,112096341.854,0.110,-1.000,-0.107,0,0,fn
c,-6.904,"[-9.74, -4.068]",2.836,-4.859,0.000,65,0.150,112096341.854,0.110,-6.000,-0.904,0,0,fn
s,-3.012,"[-4.157, -1.867]",1.145,-5.251,0.000,65,0.150,112096341.854,0.110,-3.000,-0.012,0,0,fn
k0,0.696,"[-0.106, 1.498]",0.802,1.733,0.088,65,0.150,112096341.854,0.110,0.000,0.696,0,1,fp
k1,0.436,"[-0.166, 1.037]",0.601,1.446,0.153,65,0.150,112096341.854,0.110,0.000,0.436,0,0,fp
k2,0.149,"[-0.344, 0.642]",0.493,0.602,0.549,65,0.150,112096341.854,0.110,0.000,0.149,0,0,fp
k3,0.173,"[-0.323, 0.67]",0.497,0.696,0.489,65,0.150,112096341.854,0.110,0.000,0.173,0,0,fp
k4,0.041,"[-0.496, 0.579]",0.538,0.154,0.878,65,0.150,112096341.854,0.110,0.000,0.041,0,0,fp
k5,-0.300,"[-0.733, 0.132]",0.432,-1.387,0.170,65,0.150,112096341.854,0.110,0.000,-0.300,0,0,fp
vot,0.160,,,,,65,0.150,112096341.854,0.110,0.167,-0.006,0,0,fn
tt,-0.977,"[-1.343, -0.611]",0.366,-5.330,0.000,65,0.200,97713790.967,0.101,-1.000,0.023,0,0,fn
c,-5.596,"[-7.686, -3.505]",2.090,-5.343,0.000,65,0.200,97713790.967,0.101,-6.000,0.404,0,0,fn
s,-2.778,"[-3.743, -1.813]",0.965,-5.747,0.000,65,0.200,97713790.967,0.101,-3.000,0.222,0,0,fn
k0,-0.603,"[-1.29, 0.085]",0.688,-1.750,0.085,65,0.200,97713790.967,0.101,0.000,-0.603,0,1,fp
k1,0.109,"[-0.405, 0.624]",0.514,0.425,0.672,65,0.200,97713790.967,0.101,0.000,0.109,0,0,fp
k2,-0.071,"[-0.567, 0.426]",0.497,-0.284,0.777,65,0.200,97713790.967,0.101,0.000,-0.071,0,0,fp
k3,-0.155,"[-0.598, 0.289]",0.443,-0.697,0.488,65,0.200,97713790.967,0.101,0.000,-0.155,0,0,fp
k4,-0.188,"[-0.684, 0.309]",0.496,-0.755,0.453,65,0.200,97713790.967,0.101,0.000,-0.188,0,0,fp
k5,0.075,"[-0.235, 0.384]",0.310,0.481,0.632,65,0.200,97713790.967,0.101,0.000,0.075,0,0,fp
vot,0.175,,,,,65,0.200,97713790.967,0.101,0.167,0.008,0,0,fn
tt,-1.224,"[-1.752, -0.696]",0.528,-4.627,0.000,65,0.250,118019471.669,0.112,-1.000,-0.224,0,0,fn
c,-7.222,"[-10.347, -4.096]",3.126,-4.612,0.000,65,0.250,118019471.669,0.112,-6.000,-1.222,0,0,fn
s,-3.154,"[-4.455, -1.853]",1.301,-4.840,0.000,65,0.250,118019471.669,0.112,-3.000,-0.154,0,0,fn
k0,-0.576,"[-1.509, 0.358]",0.934,-1.231,0.223,65,0.250,118019471.669,0.112,0.000,-0.576,0,0,fp
k1,0.565,"[-0.141, 1.27]",0.705,1.598,0.115,65,0.250,118019471.669,0.112,0.000,0.565,0,0,fp
k2,0.270,"[-0.303, 0.843]",0.573,0.940,0.351,65,0.250,118019471.669,0.112,0.000,0.270,0,0,fp
k3,0.120,"[-0.418, 0.658]",0.538,0.444,0.659,65,0.250,118019471.669,0.112,0.000,0.120,0,0,fp
k4,-0.294,"[-0.954, 0.367]",0.661,-0.888,0.378,65,0.250,118019471.669,0.112,0.000,-0.294,0,0,fp
k5,-0.107,"[-0.516, 0.302]",0.409,-0.523,0.603,65,0.250,118019471.669,0.112,0.000,-0.107,0,0,fp
vot,0.170,,,,,65,0.250,118019471.669,0.112,0.167,0.003,0,0,fn
