stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,11.624,1.727,0.000,0,9,3811860495.752,1488185134.280,76
refined,16.453,1.727,0.000,0,9,3811860495.752,1187477430.533,76
