stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.962,"[-2.292, 0.368]",1.330,-1.206,0.232
norefined,c,-7.864,"[-16.942, 1.214]",9.078,-1.445,0.153
norefined,s,-3.675,"[-8.504, 1.155]",4.830,-1.269,0.209
norefined,k0,-1.892,"[-4.487, 0.702]",2.594,-1.217,0.228
norefined,k1,0.963,"[-1.378, 3.304]",2.341,0.686,0.495
norefined,k2,-0.999,"[-3.556, 1.559]",2.557,-0.651,0.517
norefined,k3,0.660,"[-1.289, 2.609]",1.949,0.565,0.574
norefined,k4,-1.280,"[-3.431, 0.871]",2.151,-0.992,0.325
norefined,k5,-0.345,"[-2.716, 2.027]",2.371,-0.242,0.809
refined,tt,-3.982,"[-9.342, 1.378]",5.360,-1.239,0.220
refined,c,-20.436,"[-48.487, 7.615]",28.051,-1.215,0.229
refined,s,-16.008,"[-37.797, 5.781]",21.789,-1.225,0.225
refined,k0,-0.376,"[-3.962, 3.21]",3.586,-0.175,0.862
refined,k1,-4.231,"[-9.521, 1.058]",5.289,-1.334,0.187
refined,k2,-2.950,"[-7.71, 1.81]",4.760,-1.034,0.305
refined,k3,-5.638,"[-14.422, 3.146]",8.784,-1.071,0.288
refined,k4,-3.127,"[-9.062, 2.808]",5.935,-0.879,0.383
refined,k5,-8.305,"[-20.785, 4.176]",12.481,-1.110,0.271
