stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.141,"[-1.852, -0.43]",0.711,-2.678,0.009
norefined,c,-8.029,"[-12.497, -3.561]",4.468,-2.997,0.004
norefined,s,-3.517,"[-5.706, -1.328]",2.189,-2.679,0.009
norefined,k0,-1.422,"[-2.702, -0.142]",1.280,-1.853,0.068
norefined,k1,1.161,"[0.008, 2.315]",1.154,1.679,0.098
norefined,k2,-0.334,"[-1.27, 0.603]",0.937,-0.594,0.555
norefined,k3,1.184,"[-0.022, 2.389]",1.205,1.638,0.106
norefined,k4,-0.904,"[-1.894, 0.085]",0.989,-1.525,0.132
norefined,k5,-0.217,"[-1.682, 1.249]",1.465,-0.247,0.806
refined,tt,-1.972,"[-2.866, -1.077]",0.894,-3.677,0.000
refined,c,-11.064,"[-15.956, -6.172]",4.892,-3.772,0.000
refined,s,-5.608,"[-8.104, -3.112]",2.496,-3.748,0.000
refined,k0,-0.140,"[-0.846, 0.565]",0.705,-0.332,0.741
refined,k1,-0.813,"[-1.874, 0.247]",1.060,-1.279,0.205
refined,k2,-0.486,"[-1.3, 0.328]",0.814,-0.995,0.323
refined,k3,0.857,"[-0.028, 1.741]",0.885,1.615,0.111
refined,k4,1.123,"[0.025, 2.221]",1.098,1.706,0.093
refined,k5,0.721,"[-0.487, 1.929]",1.208,0.995,0.323
