attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.972,"[-2.866, -1.077]",0.894,-3.677,0.000,33,0.200,276352235.473,0.177,-1.000,-0.972,0,0,fn
c,-11.064,"[-15.956, -6.172]",4.892,-3.772,0.000,33,0.200,276352235.473,0.177,-6.000,-5.064,0,0,fn
s,-5.608,"[-8.104, -3.112]",2.496,-3.748,0.000,33,0.200,276352235.473,0.177,-3.000,-2.608,0,0,fn
k0,-0.140,"[-0.846, 0.565]",0.705,-0.332,0.741,33,0.200,276352235.473,0.177,0.000,-0.140,0,0,fp
k1,-0.813,"[-1.874, 0.247]",1.060,-1.279,0.205,33,0.200,276352235.473,0.177,0.000,-0.813,0,0,fp
k2,-0.486,"[-1.3, 0.328]",0.814,-0.995,0.323,33,0.200,276352235.473,0.177,0.000,-0.486,0,0,fp
k3,0.857,"[-0.028, 1.741]",0.885,1.615,0.111,33,0.200,276352235.473,0.177,0.000,0.857,0,0,fp
k4,1.123,"[0.025, 2.221]",1.098,1.706,0.093,33,0.200,276352235.473,0.177,0.000,1.123,0,1,fp
k5,0.721,"[-0.487, 1.929]",1.208,0.995,0.323,33,0.200,276352235.473,0.177,0.000,0.721,0,0,fp
vot,0.178,,,,,33,0.200,276352235.473,0.177,0.167,0.012,0,0,fn
tt,-1.237,"[-2.466, -0.007]",1.230,-1.678,0.098,33,0.300,915997401.866,0.307,-1.000,-0.237,0,0,fn
c,-7.867,"[-15.155, -0.58]",7.288,-1.801,0.076,33,0.300,915997401.866,0.307,-6.000,-1.867,0,0,fn
s,-3.410,"[-6.836, 0.016]",3.426,-1.660,0.102,33,0.300,915997401.866,0.307,-3.000,-0.410,1,0,fn
k0,-1.552,"[-3.515, 0.412]",1.964,-1.318,0.192,33,0.300,915997401.866,0.307,0.000,-1.552,0,0,fp
k1,1.422,"[-0.208, 3.053]",1.630,1.455,0.150,33,0.300,915997401.866,0.307,0.000,1.422,0,0,fp
k2,-0.730,"[-2.21, 0.75]",1.480,-0.823,0.414,33,0.300,915997401.866,0.307,0.000,-0.730,0,0,fp
k3,1.255,"[-0.544, 3.054]",1.799,1.164,0.249,33,0.300,915997401.866,0.307,0.000,1.255,0,0,fp
k4,-0.928,"[-2.223, 0.367]",1.295,-1.195,0.236,33,0.300,915997401.866,0.307,0.000,-0.928,0,0,fp
k5,-0.367,"[-2.275, 1.541]",1.908,-0.321,0.749,33,0.300,915997401.866,0.307,0.000,-0.367,0,0,fp
vot,0.157,,,,,33,0.300,915997401.866,0.307,0.167,-0.009,0,0,fn
tt,-3.982,"[-9.342, 1.378]",5.360,-1.239,0.220,33,0.400,1187477430.533,0.363,-1.000,-2.982,1,0,fn
c,-20.436,"[-48.487, 7.615]",28.051,-1.215,0.229,33,0.400,1187477430.533,0.363,-6.000,-14.436,1,0,fn
s,-16.008,"[-37.797, 5.781]",21.789,-1.225,0.225,33,0.400,1187477430.533,0.363,-3.000,-13.008,1,0,fn
k0,-0.376,"[-3.962, 3.21]",3.586,-0.175,0.862,33,0.400,1187477430.533,0.363,0.000,-0.376,0,0,fp
k1,-4.231,"[-9.521, 1.058]",5.289,-1.334,0.187,33,0.400,1187477430.533,0.363,0.000,-4.231,0,0,fp
k2,-2.950,"[-7.71, 1.81]",4.760,-1.034,0.305,33,0.400,1187477430.533,0.363,0.000,-2.950,0,0,fp
k3,-5.638,"[-14.422, 3.146]",8.784,-1.071,0.288,33,0.400,1187477430.533,0.363,0.000,-5.638,0,0,fp
k4,-3.127,"[-9.062, 2.808]",5.935,-0.879,0.383,33,0.400,1187477430.533,0.363,0.000,-3.127,0,0,fp
k5,-8.305,"[-20.785, 4.176]",12.481,-1.110,0.271,33,0.400,1187477430.533,0.363,0.000,-8.305,0,0,fp
vot,0.195,,,,,33,0.400,1187477430.533,0.363,0.167,0.028,0,0,fn
