stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,116.300,2.023,0.000,0,9,2917905482.047,175541311.734,76
refined,192.164,2.023,0.000,0,9,2917905482.047,108823857.732,76
