stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,130.980,2.023,0.000,0,9,2752051454.974,148004664.241,76
refined,219.789,2.023,0.000,0,9,2752051454.974,90160652.638,76
