stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,125.675,2.023,0.000,0,9,2788776172.702,155957077.162,76
refined,304.831,2.023,0.000,0,9,2788776172.702,66482536.633,76
