attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.409,"[-2.123, -0.696]",0.714,-3.289,0.002,4.803,ngd,98,261555899.259,0.164,-1.000,-0.409,0,0,fn
c,-6.609,"[-9.748, -3.471]",3.139,-3.508,0.001,4.803,ngd,98,261555899.259,0.164,-6.000,-0.609,0,0,fn
s,-3.130,"[-4.568, -1.692]",1.438,-3.627,0.001,4.803,ngd,98,261555899.259,0.164,-3.000,-0.130,0,0,fn
vot,0.213,,,,,4.803,ngd,98,261555899.259,0.164,0.167,0.047,0,0,fn
tt,-1.308,"[-2.016, -0.601]",0.707,-3.081,0.003,5.448,lm,98,235456449.445,0.156,-1.000,-0.308,0,0,fn
c,-7.711,"[-11.723, -3.699]",4.012,-3.202,0.002,5.448,lm,98,235456449.445,0.156,-6.000,-1.711,0,0,fn
s,-3.782,"[-5.733, -1.831]",1.951,-3.230,0.002,5.448,lm,98,235456449.445,0.156,-3.000,-0.782,0,0,fn
vot,0.170,,,,,5.448,lm,98,235456449.445,0.156,0.167,0.003,0,0,fn
tt,-1.327,"[-2.049, -0.605]",0.722,-3.061,0.003,10.065,ngd+lm,98,235465209.338,0.156,-1.000,-0.327,0,0,fn
c,-7.814,"[-11.916, -3.712]",4.102,-3.174,0.002,10.065,ngd+lm,98,235465209.338,0.156,-6.000,-1.814,0,0,fn
s,-3.826,"[-5.818, -1.835]",1.991,-3.201,0.002,10.065,ngd+lm,98,235465209.338,0.156,-3.000,-0.826,0,0,fn
vot,0.170,,,,,10.065,ngd+lm,98,235465209.338,0.156,0.167,0.003,0,0,fn
