stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,57.794,2.023,0.000,0,9,2818232997.213,321591372.430,76
refined,139.274,2.023,0.000,0,9,2818232997.213,142996185.016,76
