stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,90.524,2.023,0.000,0,9,3066142455.416,232990386.789,76
refined,206.929,2.023,0.000,0,9,3066142455.416,106476506.303,76
