stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.612,-5.086,-3.695,0.649,0.013,0.006,0.975,0.020,0.724,2525863894.731,1584,0,0,0.120
norefined,2,-1.093,-5.096,-3.627,0.610,-0.002,0.018,0.942,-0.053,0.655,1527722697.080,1584,0,0,0.215
norefined,3,-1.509,-5.165,-3.428,0.586,-0.042,-0.048,0.906,-0.169,0.546,1509681521.650,1584,0,0,0.292
norefined,4,-1.047,-5.274,-3.452,0.626,-0.110,-0.172,0.862,-0.195,0.539,1456839025.264,1584,0,0,0.199
norefined,5,-1.504,-5.298,-3.283,0.602,-0.111,-0.198,0.850,-0.266,0.465,1455570937.530,1584,0,0,0.284
norefined,6,-1.033,-5.391,-3.331,0.639,-0.162,-0.308,0.812,-0.277,0.462,1416925698.797,1584,0,0,0.192
norefined,7,-1.500,-5.399,-3.174,0.614,-0.149,-0.323,0.806,-0.329,0.399,1423114706.554,1584,0,0,0.278
norefined,8,-1.026,-5.480,-3.243,0.648,-0.188,-0.421,0.772,-0.329,0.398,1393210319.103,1584,0,0,0.187
norefined,9,-1.498,-5.479,-3.097,0.620,-0.166,-0.428,0.768,-0.369,0.343,1403231426.639,1584,0,0,0.273
norefined,10,-1.022,-5.550,-3.182,0.651,-0.199,-0.516,0.736,-0.361,0.345,1378813008.317,1584,0,0,0.184
refined,11,-1.022,-5.550,-3.182,0.651,-0.199,-0.516,0.736,-0.361,0.345,1378813008.317,1584,0,0,0.184
refined,12,-1.011,-4.606,-2.230,0.245,-0.013,-0.931,-0.041,-0.017,-0.000,1286522427.468,1584,0,0,0.220
refined,13,-0.965,-4.566,-2.259,0.485,0.047,-0.686,0.012,-0.245,0.153,1275030738.971,1584,0,0,0.211
refined,14,-1.028,-4.781,-2.385,0.536,0.111,-0.766,0.009,-0.282,0.164,1274387680.387,1584,0,0,0.215
refined,15,-1.025,-4.790,-2.383,0.561,0.161,-0.750,0.000,-0.298,0.165,1274303285.662,1584,0,0,0.214
refined,16,-1.029,-4.806,-2.393,0.569,0.183,-0.756,0.001,-0.308,0.166,1274287870.150,1584,0,0,0.214
refined,17,-1.030,-4.815,-2.396,0.573,0.193,-0.755,-0.002,-0.310,0.168,1274284907.609,1584,0,0,0.214
refined,18,-1.030,-4.814,-2.396,0.575,0.197,-0.756,-0.002,-0.312,0.167,1274284316.818,1584,0,0,0.214
refined,19,-1.031,-4.818,-2.398,0.575,0.199,-0.756,-0.002,-0.312,0.168,1274284185.563,1584,0,0,0.214
refined,20,-1.031,-4.816,-2.397,0.576,0.200,-0.756,-0.002,-0.313,0.167,1274284149.103,1584,0,0,0.214
