attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.780,"[-1.158, -0.402]",0.378,-3.439,0.001,23,0.200,298635975.799,0.179,-1.000,0.220,0,0,fn
c,-4.607,"[-6.929, -2.285]",2.322,-3.309,0.002,23,0.200,298635975.799,0.179,-6.000,1.393,0,0,fn
s,-2.611,"[-3.829, -1.394]",1.218,-3.577,0.001,23,0.200,298635975.799,0.179,-3.000,0.389,0,0,fn
k0,0.181,"[-0.355, 0.717]",0.536,0.564,0.575,23,0.200,298635975.799,0.179,0.000,0.181,0,0,fp
k1,-0.072,"[-0.859, 0.715]",0.787,-0.153,0.879,23,0.200,298635975.799,0.179,0.000,-0.072,0,0,fp
k2,-0.190,"[-0.69, 0.309]",0.500,-0.636,0.527,23,0.200,298635975.799,0.179,0.000,-0.190,0,0,fp
k3,0.999,"[0.217, 1.782]",0.782,2.130,0.037,23,0.200,298635975.799,0.179,0.000,0.999,0,1,fp
k4,0.077,"[-0.415, 0.569]",0.492,0.262,0.794,23,0.200,298635975.799,0.179,0.000,0.077,0,0,fp
k5,-0.437,"[-1.009, 0.136]",0.573,-1.271,0.208,23,0.200,298635975.799,0.179,0.000,-0.437,0,0,fp
vot,0.169,,,,,23,0.200,298635975.799,0.179,0.167,0.003,0,0,fn
tt,-0.451,"[-0.78, -0.123]",0.329,-2.290,0.025,23,0.300,699899327.686,0.264,-1.000,0.549,0,0,fn
c,-3.343,"[-5.604, -1.081]",2.262,-2.465,0.016,23,0.300,699899327.686,0.264,-6.000,2.657,0,0,fn
s,-1.331,"[-2.252, -0.411]",0.921,-2.412,0.019,23,0.300,699899327.686,0.264,-3.000,1.669,0,0,fn
k0,-0.064,"[-0.665, 0.536]",0.601,-0.178,0.859,23,0.300,699899327.686,0.264,0.000,-0.064,0,0,fp
k1,0.327,"[-0.537, 1.192]",0.864,0.631,0.530,23,0.300,699899327.686,0.264,0.000,0.327,0,0,fp
k2,0.324,"[-0.21, 0.859]",0.535,1.012,0.315,23,0.300,699899327.686,0.264,0.000,0.324,0,0,fp
k3,-0.299,"[-0.885, 0.288]",0.587,-0.849,0.399,23,0.300,699899327.686,0.264,0.000,-0.299,0,0,fp
k4,-0.477,"[-1.148, 0.193]",0.670,-1.188,0.239,23,0.300,699899327.686,0.264,0.000,-0.477,0,0,fp
k5,0.232,"[-0.478, 0.943]",0.711,0.545,0.587,23,0.300,699899327.686,0.264,0.000,0.232,0,0,fp
vot,0.135,,,,,23,0.300,699899327.686,0.264,0.167,-0.032,0,0,fn
tt,-1.031,"[-2.059, -0.002]",1.029,-1.671,0.099,23,0.400,1274284149.103,0.376,-1.000,-0.031,0,0,fn
c,-4.816,"[-9.743, 0.111]",4.927,-1.630,0.108,23,0.400,1274284149.103,0.376,-6.000,1.184,1,0,fn
s,-2.397,"[-4.801, 0.006]",2.404,-1.663,0.101,23,0.400,1274284149.103,0.376,-3.000,0.603,1,0,fn
k0,0.576,"[-0.794, 1.945]",1.369,0.701,0.485,23,0.400,1274284149.103,0.376,0.000,0.576,0,0,fp
k1,0.200,"[-1.692, 2.092]",1.892,0.176,0.861,23,0.400,1274284149.103,0.376,0.000,0.200,0,0,fp
k2,-0.756,"[-2.023, 0.512]",1.267,-0.994,0.324,23,0.400,1274284149.103,0.376,0.000,-0.756,0,0,fp
k3,-0.002,"[-1.261, 1.257]",1.259,-0.003,0.998,23,0.400,1274284149.103,0.376,0.000,-0.002,0,0,fp
k4,-0.313,"[-1.499, 0.873]",1.186,-0.440,0.661,23,0.400,1274284149.103,0.376,0.000,-0.313,0,0,fp
k5,0.167,"[-1.242, 1.576]",1.409,0.198,0.844,23,0.400,1274284149.103,0.376,0.000,0.167,0,0,fp
vot,0.214,,,,,23,0.400,1274284149.103,0.376,0.167,0.047,0,0,fn
