stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,19.711,1.727,0.000,0,9,3134796849.261,859391587.439,76
refined,25.899,1.727,0.000,0,9,3134796849.261,699899327.686,76
