stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.022,"[-2.079, 0.035]",1.057,-1.612,0.112
norefined,c,-5.550,"[-11.531, 0.43]",5.981,-1.548,0.126
norefined,s,-3.182,"[-6.425, 0.06]",3.242,-1.637,0.106
norefined,k0,0.651,"[-1.021, 2.324]",1.672,0.649,0.518
norefined,k1,-0.199,"[-2.176, 1.779]",1.978,-0.167,0.868
norefined,k2,-0.516,"[-1.922, 0.89]",1.406,-0.613,0.542
norefined,k3,0.736,"[-0.995, 2.467]",1.731,0.709,0.481
norefined,k4,-0.361,"[-1.637, 0.915]",1.276,-0.472,0.638
norefined,k5,0.345,"[-1.308, 1.998]",1.653,0.348,0.729
refined,tt,-1.031,"[-2.059, -0.002]",1.029,-1.671,0.099
refined,c,-4.816,"[-9.743, 0.111]",4.927,-1.630,0.108
refined,s,-2.397,"[-4.801, 0.006]",2.404,-1.663,0.101
refined,k0,0.576,"[-0.794, 1.945]",1.369,0.701,0.485
refined,k1,0.200,"[-1.692, 2.092]",1.892,0.176,0.861
refined,k2,-0.756,"[-2.023, 0.512]",1.267,-0.994,0.324
refined,k3,-0.002,"[-1.261, 1.257]",1.259,-0.003,0.998
refined,k4,-0.313,"[-1.499, 0.873]",1.186,-0.440,0.661
refined,k5,0.167,"[-1.242, 1.576]",1.409,0.198,0.844
