stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.612,-5.086,-3.695,0.649,0.013,0.006,0.975,0.020,0.724,1122279679.338,1584,0,0,0.120
norefined,2,-1.092,-5.094,-3.623,0.604,0.000,0.026,0.958,-0.054,0.649,438974565.425,1584,0,0,0.214
norefined,3,-0.889,-5.293,-3.441,0.468,-0.140,-0.075,0.962,-0.196,0.389,399098063.024,1584,0,0,0.168
norefined,4,-1.357,-5.291,-3.309,0.428,-0.121,-0.058,1.008,-0.245,0.303,507783853.224,1584,0,0,0.256
norefined,5,-0.881,-5.346,-3.418,0.438,-0.154,-0.136,1.002,-0.222,0.270,384482521.792,1584,0,0,0.165
norefined,6,-1.352,-5.337,-3.292,0.402,-0.130,-0.116,1.049,-0.263,0.193,489932406.780,1584,0,0,0.253
norefined,7,-0.877,-5.388,-3.405,0.414,-0.161,-0.192,1.042,-0.238,0.164,373326658.954,1584,0,0,0.163
norefined,8,-1.350,-5.374,-3.281,0.381,-0.133,-0.170,1.089,-0.274,0.093,476393042.881,1584,0,0,0.251
norefined,9,-0.874,-5.422,-3.398,0.395,-0.163,-0.243,1.081,-0.248,0.067,364695308.136,1584,0,0,0.161
norefined,10,-1.348,-5.405,-3.278,0.363,-0.132,-0.217,1.127,-0.279,0.002,465996514.696,1584,0,0,0.249
refined,11,-0.874,-5.422,-3.398,0.395,-0.163,-0.243,1.081,-0.248,0.067,364695308.136,1584,0,0,0.161
refined,12,-0.744,-4.248,-2.325,0.067,-0.177,-0.255,0.908,0.185,-0.494,305440767.977,1584,0,0,0.175
refined,13,-0.776,-4.569,-2.591,0.171,-0.083,-0.188,0.986,0.076,-0.429,298652490.981,1584,0,0,0.170
refined,14,-0.780,-4.607,-2.611,0.180,-0.072,-0.192,1.000,0.076,-0.436,298636143.315,1584,0,0,0.169
refined,15,-0.780,-4.605,-2.611,0.181,-0.072,-0.191,0.999,0.077,-0.436,298635991.638,1584,0,0,0.169
refined,16,-0.780,-4.607,-2.611,0.181,-0.072,-0.191,0.999,0.077,-0.437,298635977.383,1584,0,0,0.169
refined,17,-0.780,-4.607,-2.611,0.181,-0.072,-0.190,0.999,0.077,-0.437,298635975.958,1584,0,0,0.169
refined,18,-0.780,-4.607,-2.611,0.181,-0.072,-0.190,0.999,0.077,-0.437,298635975.815,1584,0,0,0.169
refined,19,-0.780,-4.607,-2.611,0.181,-0.072,-0.190,0.999,0.077,-0.437,298635975.800,1584,0,0,0.169
refined,20,-0.780,-4.607,-2.611,0.181,-0.072,-0.190,0.999,0.077,-0.437,298635975.799,1584,0,0,0.169
