stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.570,-7.636,-2.497,-1.917,1.683,1.980,-1.416,1.004,-1.940,851259988.554,0.075
norefined,2,-0.961,-7.692,-2.549,-1.750,1.445,1.975,-1.427,0.968,-1.862,705183586.115,0.125
norefined,3,-0.827,-7.796,-2.735,-1.502,1.167,1.960,-1.365,0.831,-1.706,589142841.160,0.106
norefined,4,-1.124,-7.840,-2.871,-1.268,0.957,1.937,-1.314,0.743,-1.527,514957252.820,0.143
norefined,5,-0.791,-7.904,-3.081,-1.126,0.820,1.862,-1.248,0.639,-1.352,503665077.112,0.100
norefined,6,-1.276,-7.874,-3.100,-1.079,0.783,1.833,-1.235,0.650,-1.256,467154809.409,0.162
norefined,7,-0.841,-7.934,-3.250,-1.013,0.705,1.765,-1.188,0.593,-1.135,463856605.103,0.106
norefined,8,-1.330,-7.894,-3.256,-0.976,0.689,1.741,-1.170,0.603,-1.051,430725428.175,0.168
norefined,9,-0.885,-7.951,-3.393,-0.916,0.622,1.673,-1.122,0.555,-0.936,431248771.441,0.111
norefined,10,-1.376,-7.905,-3.389,-0.882,0.615,1.650,-1.101,0.561,-0.863,401067869.105,0.174
refined,11,-1.376,-7.905,-3.389,-0.882,0.615,1.650,-1.101,0.561,-0.863,401067869.105,0.174
refined,12,-1.202,-7.071,-3.488,0.072,0.421,0.053,0.040,-0.278,0.759,220192150.083,0.170
refined,13,-1.133,-6.608,-3.311,-0.064,0.186,0.342,0.011,-0.076,0.444,212231515.724,0.171
refined,14,-1.218,-7.118,-3.576,-0.078,0.232,0.369,0.038,-0.125,0.500,211966597.401,0.171
refined,15,-1.189,-6.945,-3.485,-0.072,0.215,0.366,0.021,-0.099,0.469,211939674.523,0.171
refined,16,-1.203,-7.028,-3.528,-0.075,0.224,0.368,0.029,-0.110,0.482,211933478.645,0.171
refined,17,-1.197,-6.992,-3.509,-0.074,0.220,0.367,0.025,-0.105,0.476,211932351.103,0.171
refined,18,-1.199,-7.008,-3.518,-0.074,0.222,0.368,0.027,-0.108,0.479,211932118.943,0.171
refined,19,-1.198,-7.001,-3.514,-0.074,0.221,0.368,0.026,-0.107,0.478,211932073.624,0.171
refined,20,-1.199,-7.004,-3.516,-0.074,0.221,0.368,0.027,-0.107,0.478,211932064.562,0.171
