attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.281,"[-1.68, -0.881]",0.399,-5.343,0.000,59.383,ngd,3,178103493.126,0.135,-1.000,-0.281,0,0,fn
c,-7.648,"[-10.208, -5.088]",2.560,-4.977,0.000,59.383,ngd,3,178103493.126,0.135,-6.000,-1.648,0,0,fn
s,-3.390,"[-4.462, -2.318]",1.072,-5.267,0.000,59.383,ngd,3,178103493.126,0.135,-3.000,-0.390,0,0,fn
vot,0.167,,,,,59.383,ngd,3,178103493.126,0.135,0.167,0.001,0,0,fn
tt,-1.611,"[-2.166, -1.056]",0.555,-4.836,0.000,50.065,lm,3,176883717.952,0.135,-1.000,-0.611,0,0,fn
c,-9.255,"[-12.706, -5.805]",3.450,-4.469,0.000,50.065,lm,3,176883717.952,0.135,-6.000,-3.255,0,0,fn
s,-4.055,"[-5.484, -2.626]",1.429,-4.727,0.000,50.065,lm,3,176883717.952,0.135,-3.000,-1.055,0,0,fn
vot,0.174,,,,,50.065,lm,3,176883717.952,0.135,0.167,0.007,0,0,fn
tt,-1.491,"[-1.993, -0.99]",0.502,-4.954,0.000,109.057,ngd+lm,3,177155947.807,0.135,-1.000,-0.491,0,0,fn
c,-8.966,"[-12.226, -5.706]",3.260,-4.582,0.000,109.057,ngd+lm,3,177155947.807,0.135,-6.000,-2.966,0,0,fn
s,-3.949,"[-5.31, -2.589]",1.361,-4.835,0.000,109.057,ngd+lm,3,177155947.807,0.135,-3.000,-0.949,0,0,fn
vot,0.166,,,,,109.057,ngd+lm,3,177155947.807,0.135,0.167,-0.000,0,0,fn
