stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,45.840,2.347,0.000,19,0,9,833949866.075,19735583.020
refined,159.521,2.347,0.000,19,0,9,833949866.075,5768523.169
