stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,55.997,2.023,0.000,0,9,4237798239.557,497279176.380,76
refined,79.627,2.023,0.000,0,9,4237798239.557,362325633.844,76
