stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.554,-7.253,-2.976,0.162,-1.831,1.615,0.182,-1.312,-0.826,3811300460.694,1584,0,0,-0.076
norefined,2,0.068,-7.272,-3.010,0.124,-1.867,1.540,0.139,-1.332,-0.866,2209327283.095,1584,0,0,-0.009
norefined,3,-0.418,-7.268,-3.035,0.086,-1.896,1.456,0.090,-1.353,-0.902,1260509777.220,1584,0,0,0.057
norefined,4,-0.900,-7.242,-3.080,0.064,-1.875,1.357,0.046,-1.342,-0.948,940558507.347,1584,0,0,0.124
norefined,5,-1.334,-7.206,-3.165,0.091,-1.701,1.264,0.000,-1.238,-0.962,758795569.203,1584,0,0,0.185
norefined,6,-1.432,-7.195,-3.333,0.172,-1.351,1.181,-0.168,-1.022,-0.926,658823461.866,1584,0,0,0.199
norefined,7,-1.272,-7.195,-3.499,0.245,-1.022,1.140,-0.358,-0.821,-0.859,569711863.371,1584,0,0,0.177
norefined,8,-1.648,-7.130,-3.553,0.307,-0.782,1.060,-0.466,-0.680,-0.815,541284737.200,1584,0,0,0.231
norefined,9,-1.207,-7.174,-3.670,0.338,-0.660,1.014,-0.592,-0.602,-0.807,505270138.978,1584,0,0,0.168
norefined,10,-1.682,-7.102,-3.673,0.358,-0.560,0.945,-0.612,-0.563,-0.761,497279176.383,1584,0,0,0.237
refined,11,-1.682,-7.102,-3.673,0.358,-0.560,0.945,-0.612,-0.563,-0.761,497279176.383,1584,0,0,0.237
refined,12,0.012,-1.819,-0.739,-0.265,0.611,-1.146,0.587,0.256,0.302,2536033680.181,1584,0,0,-0.007
refined,13,-0.404,-2.307,-1.145,0.137,-0.097,-0.202,-0.502,0.221,-0.101,473681998.536,1584,0,0,0.175
refined,14,-1.006,-5.388,-2.663,0.040,-0.206,-0.356,-0.410,0.091,-0.141,373974935.844,1584,0,0,0.187
refined,15,-1.142,-6.002,-3.056,0.216,-0.098,-0.182,-0.082,0.052,-0.138,362414803.101,1584,0,0,0.190
refined,16,-1.123,-5.905,-2.993,0.194,-0.091,-0.217,-0.084,0.061,-0.165,362332181.821,1584,0,0,0.190
refined,17,-1.135,-5.970,-3.028,0.199,-0.091,-0.214,-0.083,0.059,-0.156,362326562.822,1584,0,0,0.190
refined,18,-1.130,-5.941,-3.012,0.196,-0.091,-0.215,-0.083,0.061,-0.158,362325814.695,1584,0,0,0.190
refined,19,-1.132,-5.955,-3.020,0.198,-0.091,-0.215,-0.083,0.060,-0.157,362325665.450,1584,0,0,0.190
refined,20,-1.131,-5.948,-3.016,0.197,-0.091,-0.215,-0.083,0.060,-0.158,362325633.847,1584,0,0,0.190
