stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.998,-5.470,-3.109,1.795,-0.114,1.508,0.305,-0.380,-0.760,1546781633.286,1584,0,0,0.365
norefined,2,-1.656,-5.580,-3.223,1.610,-0.247,1.416,0.202,-0.527,-0.881,1273957908.760,1584,0,0,0.297
norefined,3,-1.292,-5.693,-3.249,1.387,-0.373,1.355,0.108,-0.646,-0.994,1097157840.201,1584,0,0,0.227
norefined,4,-0.862,-5.782,-3.230,1.204,-0.482,1.328,0.056,-0.685,-1.070,1004625759.531,1584,0,0,0.149
norefined,5,-1.317,-5.776,-3.143,1.106,-0.561,1.232,0.127,-0.721,-1.010,1045148067.147,1584,0,0,0.228
norefined,6,-0.856,-5.863,-3.116,0.975,-0.641,1.229,0.086,-0.732,-1.070,975223180.523,1584,0,0,0.146
norefined,7,-1.330,-5.833,-3.050,0.934,-0.665,1.172,0.166,-0.728,-0.982,1023160443.799,1584,0,0,0.228
norefined,8,-0.859,-5.918,-3.025,0.832,-0.731,1.175,0.129,-0.733,-1.040,959057130.145,1584,0,0,0.145
norefined,9,-1.335,-5.879,-2.972,0.808,-0.733,1.126,0.209,-0.718,-0.942,1009244972.196,1584,0,0,0.227
norefined,10,-0.857,-5.963,-2.949,0.725,-0.791,1.130,0.175,-0.722,-0.999,948948149.662,1584,0,0,0.144
refined,11,-0.857,-5.963,-2.949,0.725,-0.791,1.130,0.175,-0.722,-0.999,948948149.662,1584,0,0,0.144
refined,12,0.213,1.748,0.862,-0.220,0.180,-1.429,0.532,-0.166,0.700,8476539907.199,1584,0,0,0.122
refined,13,-0.819,-5.626,-2.916,0.892,-0.675,3.666,-1.735,0.158,-2.427,1557866038.229,1584,0,0,0.146
refined,14,-0.434,-2.229,-0.851,-0.293,-0.223,-1.994,1.225,-0.496,1.309,1686648497.626,1584,0,0,0.195
refined,15,-0.026,-1.092,-0.637,0.677,-0.874,1.194,-0.490,0.576,-1.216,2596797436.119,1584,0,0,0.023
refined,16,-0.241,-1.529,-0.764,0.188,-0.376,-0.461,0.218,0.076,0.057,870452691.279,1584,0,0,0.158
refined,17,-0.321,-2.197,-1.143,0.282,-0.453,-0.247,0.298,-0.132,0.045,815198244.775,1584,0,0,0.146
refined,18,-0.385,-2.696,-1.379,0.304,-0.435,-0.210,0.376,-0.340,0.058,806163032.664,1584,0,0,0.143
refined,19,-0.429,-3.041,-1.542,0.302,-0.405,-0.208,0.415,-0.487,0.092,803831348.699,1584,0,0,0.141
refined,20,-0.451,-3.229,-1.634,0.301,-0.387,-0.213,0.432,-0.563,0.131,803336740.564,1584,0,0,0.140
