stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,13.260,1.727,0.000,0,9,4242810867.722,1525535347.931,76
refined,18.798,1.727,0.000,0,9,4242810867.722,1203597745.238,76
