stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,35.248,1.727,0.000,0,9,3188644203.805,556010961.691,76
refined,49.887,1.727,0.000,0,9,3188644203.805,414040542.966,76
