stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.781,"[-3.164, -0.398]",1.383,-2.570,0.012
norefined,c,-7.111,"[-12.86, -1.361]",5.749,-2.469,0.016
norefined,s,-3.593,"[-6.552, -0.635]",2.959,-2.424,0.018
norefined,k0,0.535,"[-0.722, 1.792]",1.257,0.849,0.399
norefined,k1,0.155,"[-0.802, 1.113]",0.957,0.324,0.747
norefined,k2,-0.851,"[-2.327, 0.624]",1.475,-1.152,0.254
norefined,k3,-0.324,"[-1.573, 0.925]",1.249,-0.518,0.606
norefined,k4,0.133,"[-1.328, 1.594]",1.461,0.182,0.856
norefined,k5,0.374,"[-0.847, 1.594]",1.220,0.611,0.543
refined,tt,-1.128,"[-1.745, -0.51]",0.617,-3.646,0.001
refined,c,-5.563,"[-8.584, -2.542]",3.021,-3.676,0.000
refined,s,-2.950,"[-4.644, -1.256]",1.694,-3.476,0.001
refined,k0,-0.030,"[-0.887, 0.826]",0.857,-0.071,0.944
refined,k1,-0.172,"[-0.828, 0.483]",0.655,-0.525,0.601
refined,k2,-0.022,"[-0.952, 0.909]",0.930,-0.047,0.963
refined,k3,0.227,"[-0.728, 1.181]",0.955,0.474,0.637
refined,k4,-0.198,"[-1.142, 0.746]",0.944,-0.419,0.677
refined,k5,0.045,"[-0.831, 0.921]",0.876,0.103,0.918
