stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,28.702,1.727,0.000,0,9,3518483374.644,724642080.620,76
refined,39.156,1.727,0.000,0,9,3518483374.644,562085300.921,76
