stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.053,"[-1.697, -0.409]",0.644,-2.728,0.008
norefined,c,-6.469,"[-10.304, -2.634]",3.835,-2.814,0.006
norefined,s,-2.806,"[-4.57, -1.041]",1.764,-2.652,0.010
norefined,k0,0.388,"[-0.452, 1.227]",0.840,0.770,0.444
norefined,k1,-0.410,"[-1.404, 0.584]",0.994,-0.688,0.494
norefined,k2,-0.949,"[-1.963, 0.065]",1.014,-1.562,0.123
norefined,k3,1.209,"[-0.041, 2.46]",1.250,1.614,0.111
norefined,k4,-0.273,"[-1.264, 0.719]",0.992,-0.459,0.648
norefined,k5,0.724,"[-0.206, 1.654]",0.930,1.299,0.198
refined,tt,-1.040,"[-1.665, -0.414]",0.625,-2.773,0.007
refined,c,-6.073,"[-9.486, -2.661]",3.412,-2.969,0.004
refined,s,-2.669,"[-4.09, -1.248]",1.421,-3.133,0.003
refined,k0,0.402,"[-0.396, 1.2]",0.798,0.840,0.404
refined,k1,0.651,"[-0.33, 1.632]",0.981,1.107,0.272
refined,k2,-0.293,"[-1.071, 0.485]",0.778,-0.628,0.532
refined,k3,-0.101,"[-1.018, 0.816]",0.917,-0.184,0.855
refined,k4,0.283,"[-0.49, 1.057]",0.774,0.611,0.544
refined,k5,0.539,"[-0.208, 1.287]",0.747,1.203,0.233
