stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,54.380,1.765,0.000,0,9,2054468679.843,183495549.771,57
refined,192.436,1.765,0.000,0,9,2054468679.843,55403834.431,57
