attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.126,"[-1.604, -0.648]",0.478,-3.924,0.000,4.201,ngd,89,265102742.620,0.166,-1.000,-0.126,0,0,fn
c,-7.728,"[-10.865, -4.59]",3.138,-4.103,0.000,4.201,ngd,89,265102742.620,0.166,-6.000,-1.728,0,0,fn
s,-3.830,"[-5.517, -2.143]",1.687,-3.781,0.000,4.201,ngd,89,265102742.620,0.166,-3.000,-0.830,0,0,fn
vot,0.146,,,,,4.201,ngd,89,265102742.620,0.166,0.167,-0.021,0,0,fn
tt,-2.327,"[-4.329, -0.325]",2.002,-1.937,0.057,4.510,lm,89,862855349.989,0.300,-1.000,-1.327,0,0,fn
c,-6.968,"[-13.319, -0.618]",6.351,-1.828,0.072,4.510,lm,89,862855349.989,0.300,-6.000,-0.968,0,0,fn
s,-4.476,"[-8.27, -0.682]",3.794,-1.965,0.053,4.510,lm,89,862855349.989,0.300,-3.000,-1.476,0,0,fn
vot,0.334,,,,,4.510,lm,89,862855349.989,0.300,0.167,0.167,0,0,fn
tt,-1.011,"[-1.366, -0.656]",0.355,-4.748,0.000,8.662,ngd+lm,89,226469948.267,0.154,-1.000,-0.011,0,0,fn
c,-6.020,"[-8.025, -4.016]",2.005,-5.003,0.000,8.662,ngd+lm,89,226469948.267,0.154,-6.000,-0.020,0,0,fn
s,-2.853,"[-3.901, -1.804]",1.048,-4.533,0.000,8.662,ngd+lm,89,226469948.267,0.154,-3.000,0.147,0,0,fn
vot,0.168,,,,,8.662,ngd+lm,89,226469948.267,0.154,0.167,0.001,0,0,fn
