stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,53.421,2.023,0.000,76,0,9,4103875471.519,501944252.622
refined,75.354,2.023,0.000,76,0,9,4103875471.519,368981003.502
