stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,67.253,2.023,0.000,76,0,9,3641823341.833,362950845.294
refined,124.008,2.023,0.000,76,0,9,3641823341.833,206243896.167
