stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,24.538,1.727,0.000,0,9,4095071119.886,953190049.065,76
refined,33.974,1.727,0.000,0,9,4095071119.886,736042251.384,76
