stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.505,"[-2.686, -0.325]",1.181,-2.126,0.037
norefined,c,-6.633,"[-11.859, -1.408]",5.225,-2.117,0.038
norefined,s,-4.654,"[-8.07, -1.237]",3.417,-2.272,0.026
norefined,k0,-1.619,"[-3.648, 0.41]",2.029,-1.331,0.188
norefined,k1,0.846,"[-1.072, 2.764]",1.918,0.736,0.464
norefined,k2,-0.460,"[-2.061, 1.141]",1.601,-0.479,0.633
norefined,k3,1.096,"[-1.43, 3.622]",2.526,0.724,0.472
norefined,k4,0.068,"[-0.911, 1.047]",0.979,0.116,0.908
norefined,k5,1.314,"[-0.113, 2.741]",1.427,1.536,0.129
refined,tt,-1.234,"[-1.943, -0.525]",0.709,-2.904,0.005
refined,c,-6.667,"[-10.342, -2.992]",3.675,-3.026,0.004
refined,s,-3.572,"[-5.474, -1.669]",1.902,-3.132,0.003
refined,k0,0.260,"[-0.687, 1.207]",0.947,0.458,0.648
refined,k1,0.593,"[-0.168, 1.355]",0.761,1.300,0.198
refined,k2,-0.678,"[-1.719, 0.362]",1.041,-1.087,0.281
refined,k3,-0.965,"[-2.549, 0.619]",1.584,-1.016,0.313
refined,k4,0.153,"[-0.526, 0.833]",0.680,0.376,0.708
refined,k5,0.781,"[-0.1, 1.661]",0.880,1.479,0.144
