stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,13.900,1.727,0.000,0,9,4682479163.564,1633167621.248,76
refined,18.693,1.727,0.000,0,9,4682479163.564,1333644207.683,76
