stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,62.365,2.023,0.000,0,9,2808066230.967,299449290.528,76
refined,172.404,2.023,0.000,0,9,2808066230.967,116234056.014,76
