stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.087,-5.127,-2.636,0.895,1.822,0.603,-0.937,1.688,-0.964,2891810800.679,1584,0,0,-0.017
norefined,2,-0.382,-5.192,-2.630,0.810,1.753,0.535,-0.970,1.601,-0.995,926886862.404,1584,0,0,0.074
norefined,3,-0.848,-5.251,-2.581,0.720,1.684,0.489,-0.997,1.496,-0.989,408444499.513,1584,0,0,0.162
norefined,4,-1.179,-5.358,-2.502,0.509,1.542,0.436,-1.022,1.265,-1.025,409908910.598,1584,0,0,0.220
norefined,5,-0.707,-5.445,-2.603,0.487,1.458,0.426,-1.022,1.224,-1.005,345957874.213,1584,0,0,0.130
norefined,6,-1.156,-5.495,-2.469,0.384,1.399,0.406,-0.997,1.111,-0.988,357357926.940,1584,0,0,0.210
norefined,7,-0.677,-5.574,-2.559,0.379,1.332,0.404,-0.981,1.089,-0.956,310808298.213,1584,0,0,0.122
norefined,8,-1.146,-5.602,-2.444,0.307,1.285,0.389,-0.954,1.002,-0.928,326976949.928,1584,0,0,0.205
norefined,9,-0.664,-5.676,-2.530,0.310,1.229,0.393,-0.931,0.990,-0.890,288268718.404,1584,0,0,0.117
norefined,10,-1.144,-5.685,-2.436,0.258,1.191,0.381,-0.908,0.919,-0.860,307252812.195,1584,0,0,0.201
refined,11,-0.664,-5.676,-2.530,0.310,1.229,0.393,-0.931,0.990,-0.890,288268718.404,1584,0,0,0.117
refined,12,-0.810,-4.690,-2.363,-0.058,-0.018,0.375,0.437,0.153,-0.212,131947214.524,1584,0,0,0.173
refined,13,-0.995,-5.834,-3.053,-0.187,-0.104,0.351,0.491,0.197,-0.167,122266687.130,1584,0,0,0.171
refined,14,-0.997,-5.820,-3.086,-0.221,-0.138,0.385,0.515,0.202,-0.177,122120337.808,1584,0,0,0.171
refined,15,-1.011,-5.891,-3.130,-0.227,-0.148,0.386,0.534,0.201,-0.184,122113694.519,1584,0,0,0.172
refined,16,-1.011,-5.890,-3.132,-0.230,-0.150,0.387,0.537,0.201,-0.187,122113047.526,1584,0,0,0.172
refined,17,-1.012,-5.898,-3.137,-0.230,-0.151,0.387,0.539,0.201,-0.187,122112983.763,1584,0,0,0.172
refined,18,-1.012,-5.898,-3.137,-0.231,-0.151,0.387,0.540,0.201,-0.188,122112977.431,1584,0,0,0.172
refined,19,-1.013,-5.898,-3.137,-0.231,-0.151,0.387,0.540,0.201,-0.188,122112976.800,1584,0,0,0.172
refined,20,-1.013,-5.898,-3.137,-0.231,-0.151,0.387,0.540,0.201,-0.188,122112976.737,1584,0,0,0.172
