stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.449,-7.732,-3.050,-0.762,0.813,-0.378,1.036,-1.724,0.549,1468728124.226,0.317
norefined,2,-1.992,-7.825,-3.169,-0.836,0.790,-0.424,0.964,-1.739,0.481,937187262.962,0.255
norefined,3,-1.522,-7.897,-3.290,-0.883,0.793,-0.444,0.900,-1.720,0.432,646691994.923,0.193
norefined,4,-1.256,-7.848,-3.616,-0.889,0.803,-0.410,0.820,-1.478,0.361,573537120.408,0.160
norefined,5,-1.676,-7.755,-3.729,-0.867,0.796,-0.397,0.716,-1.275,0.369,544754922.944,0.216
norefined,6,-1.223,-7.776,-3.906,-0.872,0.812,-0.381,0.676,-1.174,0.344,509883954.295,0.157
norefined,7,-1.699,-7.709,-3.923,-0.832,0.801,-0.387,0.621,-1.059,0.357,496484553.674,0.220
norefined,8,-1.238,-7.736,-4.082,-0.830,0.816,-0.372,0.582,-0.967,0.343,475892258.945,0.160
norefined,9,-1.727,-7.688,-4.047,-0.788,0.796,-0.382,0.551,-0.905,0.345,473830373.735,0.225
norefined,10,-1.259,-7.720,-4.195,-0.782,0.809,-0.367,0.516,-0.822,0.335,458270615.628,0.163
refined,11,-1.259,-7.720,-4.195,-0.782,0.809,-0.367,0.516,-0.822,0.335,458270615.628,0.163
refined,12,-0.599,-2.395,-1.111,0.029,-0.801,0.181,-0.652,0.423,-0.501,656741546.302,0.250
refined,13,-1.017,-5.030,-2.682,0.091,-0.561,-0.027,-0.505,-0.047,-0.480,370337670.139,0.202
refined,14,-1.172,-6.148,-3.308,-0.022,-0.401,-0.161,-0.325,-0.210,-0.172,351277321.246,0.191
refined,15,-1.167,-6.114,-3.266,-0.028,-0.275,-0.074,-0.264,-0.173,-0.160,350904555.443,0.191
refined,16,-1.184,-6.229,-3.329,-0.044,-0.327,-0.108,-0.268,-0.184,-0.144,350868624.604,0.190
refined,17,-1.175,-6.167,-3.293,-0.036,-0.298,-0.085,-0.264,-0.175,-0.152,350858381.492,0.191
refined,18,-1.181,-6.206,-3.315,-0.041,-0.316,-0.099,-0.266,-0.180,-0.147,350854147.876,0.190
refined,19,-1.177,-6.182,-3.302,-0.038,-0.305,-0.091,-0.265,-0.177,-0.150,350852687.037,0.190
refined,20,-1.179,-6.197,-3.310,-0.040,-0.312,-0.096,-0.266,-0.179,-0.148,350852121.801,0.190
