attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.174,"[-1.703, -0.645]",0.529,-3.701,0.000,11.270,ngd,38,357640831.471,0.196,-1.000,-0.174,0,0,fn
c,-5.274,"[-7.778, -2.77]",2.504,-3.513,0.001,11.270,ngd,38,357640831.471,0.196,-6.000,0.726,0,0,fn
s,-3.222,"[-4.698, -1.746]",1.476,-3.642,0.001,11.270,ngd,38,357640831.471,0.196,-3.000,-0.222,0,0,fn
k0,-0.303,"[-1.084, 0.478]",0.781,-0.647,0.520,11.270,ngd,38,357640831.471,0.196,0.000,-0.303,0,0,fp
k1,0.141,"[-0.548, 0.83]",0.689,0.341,0.734,11.270,ngd,38,357640831.471,0.196,0.000,0.141,0,0,fp
k2,-0.230,"[-0.875, 0.415]",0.645,-0.594,0.554,11.270,ngd,38,357640831.471,0.196,0.000,-0.230,0,0,fp
k3,0.178,"[-0.574, 0.929]",0.751,0.394,0.695,11.270,ngd,38,357640831.471,0.196,0.000,0.178,0,0,fp
k4,0.079,"[-0.563, 0.722]",0.642,0.206,0.837,11.270,ngd,38,357640831.471,0.196,0.000,0.079,0,0,fp
k5,0.103,"[-0.584, 0.79]",0.687,0.251,0.803,11.270,ngd,38,357640831.471,0.196,0.000,0.103,0,0,fp
vot,0.223,,,,,11.270,ngd,38,357640831.471,0.196,0.167,0.056,0,0,fn
tt,-1.057,"[-1.483, -0.632]",0.425,-4.144,0.000,11.975,lm,38,210153848.168,0.150,-1.000,-0.057,0,0,fn
c,-6.349,"[-8.922, -3.775]",2.573,-4.115,0.000,11.975,lm,38,210153848.168,0.150,-6.000,-0.349,0,0,fn
s,-3.179,"[-4.534, -1.824]",1.355,-3.912,0.000,11.975,lm,38,210153848.168,0.150,-3.000,-0.179,0,0,fn
k0,0.048,"[-0.509, 0.605]",0.557,0.144,0.886,11.975,lm,38,210153848.168,0.150,0.000,0.048,0,0,fp
k1,-0.143,"[-0.702, 0.416]",0.559,-0.427,0.671,11.975,lm,38,210153848.168,0.150,0.000,-0.143,0,0,fp
k2,-0.472,"[-1.14, 0.197]",0.668,-1.177,0.243,11.975,lm,38,210153848.168,0.150,0.000,-0.472,0,0,fp
k3,-0.016,"[-0.725, 0.693]",0.709,-0.038,0.970,11.975,lm,38,210153848.168,0.150,0.000,-0.016,0,0,fp
k4,-0.240,"[-0.866, 0.386]",0.626,-0.639,0.525,11.975,lm,38,210153848.168,0.150,0.000,-0.240,0,0,fp
k5,-0.403,"[-1.034, 0.228]",0.631,-1.065,0.291,11.975,lm,38,210153848.168,0.150,0.000,-0.403,0,0,fp
vot,0.167,,,,,11.975,lm,38,210153848.168,0.150,0.167,-0.000,0,0,fn
tt,-1.071,"[-1.506, -0.637]",0.434,-4.115,0.000,24.077,ngd+lm,38,210144556.620,0.150,-1.000,-0.071,0,0,fn
c,-6.434,"[-9.062, -3.805]",2.628,-4.083,0.000,24.077,ngd+lm,38,210144556.620,0.150,-6.000,-0.434,0,0,fn
s,-3.221,"[-4.604, -1.839]",1.383,-3.886,0.000,24.077,ngd+lm,38,210144556.620,0.150,-3.000,-0.221,0,0,fn
k0,0.048,"[-0.512, 0.607]",0.559,0.142,0.887,24.077,ngd+lm,38,210144556.620,0.150,0.000,0.048,0,0,fp
k1,-0.148,"[-0.711, 0.416]",0.564,-0.436,0.664,24.077,ngd+lm,38,210144556.620,0.150,0.000,-0.148,0,0,fp
k2,-0.490,"[-1.169, 0.19]",0.679,-1.202,0.233,24.077,ngd+lm,38,210144556.620,0.150,0.000,-0.490,0,0,fp
k3,-0.005,"[-0.723, 0.713]",0.718,-0.011,0.991,24.077,ngd+lm,38,210144556.620,0.150,0.000,-0.005,0,0,fp
k4,-0.251,"[-0.886, 0.384]",0.635,-0.659,0.512,24.077,ngd+lm,38,210144556.620,0.150,0.000,-0.251,0,0,fp
k5,-0.401,"[-1.038, 0.235]",0.637,-1.052,0.297,24.077,ngd+lm,38,210144556.620,0.150,0.000,-0.401,0,0,fp
vot,0.167,,,,,24.077,ngd+lm,38,210144556.620,0.150,0.167,-0.000,0,0,fn
