attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.863,"[-1.155, -0.572]",0.291,-4.935,0.000,5.586,ngd,13,262338453.438,0.167,-1.000,0.137,0,0,fn
c,-4.554,"[-6.088, -3.02]",1.534,-4.945,0.000,5.586,ngd,13,262338453.438,0.167,-6.000,1.446,0,0,fn
s,-1.770,"[-2.351, -1.19]",0.580,-5.082,0.000,5.586,ngd,13,262338453.438,0.167,-3.000,1.230,0,0,fn
vot,0.190,,,,,5.586,ngd,13,262338453.438,0.167,0.167,0.023,0,0,fn
tt,-13398.481,"[-1.04270089611371e+49, 1.04270089611371e+49]",10427008961137100057525118733144769229137333190656.000,-0.000,1.000,6.001,lm,13,2464534152.458,0.512,-1.000,-13397.481,1,0,fn
c,-18814.662,"[-9.201844342339403e+47, 9.201844342339403e+47]",920184434233940343232229052569455073125449334784.000,-0.000,1.000,6.001,lm,13,2464534152.458,0.512,-6.000,-18808.662,1,0,fn
s,-17421.159,"[-7.037006966648189e+48, 7.037006966648189e+48]",7037006966648188790146942588371555445017034096640.000,-0.000,1.000,6.001,lm,13,2464534152.458,0.512,-3.000,-17418.159,1,0,fn
vot,0.712,,,,,6.001,lm,13,2464534152.458,0.512,0.167,0.545,0,0,fn
tt,-1.541,"[-2.117, -0.966]",0.575,-4.463,0.000,11.553,ngd+lm,13,160574824.776,0.131,-1.000,-0.541,0,0,fn
c,-8.750,"[-12.103, -5.398]",3.353,-4.348,0.000,11.553,ngd+lm,13,160574824.776,0.131,-6.000,-2.750,0,0,fn
s,-4.012,"[-5.425, -2.599]",1.413,-4.732,0.000,11.553,ngd+lm,13,160574824.776,0.131,-3.000,-1.012,0,0,fn
vot,0.176,,,,,11.553,ngd+lm,13,160574824.776,0.131,0.167,0.009,0,0,fn
