stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,114.765,2.023,0.000,0,9,2871381221.504,174911863.679,76
refined,209.626,2.023,0.000,0,9,2871381221.504,98474312.803,76
